SampleType	NumSample	numItem	accelX	accelY	accelZ	gyroX	gyroY	gyroZ
1	19	12	-0.13	0.04	-1.37	76.47	-6.04	-256.46
1	19	13	-0.18	0.13	-1.30	34.16	6.53	-268.83
1	19	14	-0.28	-0.01	-1.29	-1.34	-0.97	-271.08
1	19	15	-0.33	-0.06	-1.20	9.60	-5.10	-294.27
1	19	16	-0.34	0.01	-0.86	50.16	-14.41	-277.21
1	19	17	-0.47	-0.02	-0.49	87.53	-34.66	-236.21
1	19	18	-0.51	-0.20	-0.23	89.66	-31.66	-187.83
1	19	19	-0.62	-0.13	-0.39	78.72	-29.54	-145.52
1	19	20	-0.65	-0.15	-0.56	33.60	-19.54	-157.46
1	19	21	-0.63	-0.20	-0.34	20.41	-14.22	-162.71
1	19	22	-0.63	-0.16	-0.15	44.03	-21.91	-135.27
1	19	23	-0.67	-0.15	-0.09	47.85	-20.54	-107.27
1	19	24	-0.68	-0.22	-0.01	46.03	-17.47	-84.08
1	19	25	-0.70	-0.28	0.03	45.16	-19.97	-73.14
1	19	26	-0.73	-0.29	0.06	44.22	-18.79	-62.89
1	19	27	-0.74	-0.33	0.07	29.03	-13.60	-64.14
1	19	28	-0.75	-0.27	0.24	22.91	-8.41	-47.27
1	19	29	-0.79	-0.24	0.28	7.53	-3.66	-24.46
1	19	30	-0.78	-0.27	0.38	-5.03	-3.16	2.98
1	19	31	-0.77	-0.31	0.26	-6.47	-7.41	33.48
1	19	32	-0.74	-0.36	0.16	-2.47	-9.22	42.73
1	19	33	-0.73	-0.39	0.18	-0.03	-4.60	45.79
1	19	34	-0.76	-0.34	0.15	-13.15	4.21	50.79
1	19	35	-0.83	-0.30	-0.03	-30.28	9.96	59.92
1	19	36	-0.84	-0.29	-0.08	-51.84	14.96	64.98
1	19	37	-0.81	-0.28	-0.08	-59.97	17.03	75.73
1	19	38	-0.76	-0.28	-0.16	-64.09	16.84	87.86
1	19	39	-0.76	-0.25	-0.23	-62.22	19.34	95.11
1	19	40	-0.75	-0.17	-0.20	-56.09	15.21	111.11
1	19	41	-0.73	-0.13	-0.30	-63.59	12.03	129.54
1	19	42	-0.70	-0.10	-0.44	-89.40	15.90	130.73
1	19	43	-0.68	-0.12	-0.59	-100.72	20.84	130.11
1	19	44	-0.65	-0.05	-0.62	-83.15	26.59	133.04
1	19	45	-0.65	0.01	-0.67	-50.40	17.65	149.48
1	19	46	-0.59	-0.12	-0.72	-13.97	-0.85	161.73
1	19	47	-0.50	-0.16	-0.67	1.91	-16.72	170.73
1	19	48	-0.49	0.01	-0.89	-9.09	-20.85	194.17
1	19	49	-0.56	-0.05	-1.35	-31.15	-16.16	162.29
1	20	0	-0.05	-0.01	-1.00	-0.15	-9.41	-0.52
1	20	1	-0.02	0.02	-1.13	2.22	-27.10	-17.27
1	20	2	-0.10	-0.04	-1.93	49.16	-14.54	-38.89
1	20	3	-0.04	-0.14	-2.19	28.97	7.96	-129.08
1	20	4	0.03	-0.11	-1.90	46.91	31.40	-197.71
1	20	5	0.02	-0.08	-1.70	131.66	37.09	-229.33
1	20	6	-0.04	0.04	-1.42	127.97	29.90	-249.14
1	20	7	-0.15	0.09	-1.38	86.22	9.53	-257.96
1	20	8	-0.16	-0.01	-1.29	50.97	4.34	-261.83
1	20	9	-0.27	-0.06	-1.04	25.47	6.59	-267.77
1	20	10	-0.26	-0.10	-0.72	18.22	6.28	-251.14
1	20	11	-0.37	-0.09	-0.69	40.97	4.53	-227.71
1	20	12	-0.42	-0.11	-0.55	54.60	-6.97	-213.83
1	20	13	-0.48	-0.11	-0.31	39.53	-13.47	-198.64
1	20	14	-0.47	-0.23	-0.23	31.97	-11.41	-178.14
1	20	15	-0.53	-0.21	-0.27	38.22	-7.97	-159.27
1	20	16	-0.59	-0.17	-0.23	24.47	0.09	-155.33
1	20	17	-0.62	-0.24	-0.03	17.85	3.65	-133.89
1	20	18	-0.67	-0.25	0.07	34.03	-1.91	-95.96
1	20	19	-0.73	-0.25	0.05	39.41	-6.47	-67.71
1	20	20	-0.79	-0.26	-0.01	33.16	-2.47	-56.33
1	20	21	-0.84	-0.25	-0.04	23.66	-0.10	-52.02
1	20	22	-0.87	-0.25	-0.01	10.66	-0.72	-46.52
1	20	23	-0.88	-0.24	0.08	0.72	0.90	-33.96
1	20	24	-0.88	-0.24	0.06	7.16	-5.97	-15.02
1	20	25	-0.86	-0.25	0.05	5.78	-8.72	0.73
1	20	26	-0.86	-0.24	0.03	-6.15	-5.22	12.48
1	20	27	-0.83	-0.29	0.01	-10.40	-3.54	15.36
1	20	28	-0.81	-0.32	0.00	-4.72	-0.91	14.04
1	20	29	-0.83	-0.30	0.04	-9.97	2.65	14.73
1	20	30	-0.83	-0.31	0.02	-19.47	3.71	22.29
1	20	31	-0.84	-0.28	-0.01	-25.65	6.15	33.42
1	20	32	-0.84	-0.25	0.02	-39.72	8.09	43.42
1	20	33	-0.82	-0.23	-0.05	-41.22	2.09	63.42
1	20	34	-0.82	-0.25	-0.21	-46.15	0.03	70.61
1	20	35	-0.79	-0.28	-0.20	-55.03	6.09	66.48
1	20	36	-0.74	-0.26	-0.06	-54.78	8.53	76.23
1	20	37	-0.70	-0.22	-0.07	-52.84	8.03	107.17
1	20	38	-0.69	-0.16	-0.29	-58.84	8.28	133.98
1	20	39	-0.69	-0.14	-0.58	-58.84	6.53	144.73
1	20	40	-0.70	-0.17	-0.67	-45.90	17.59	140.04
1	20	41	-0.72	-0.11	-0.63	-38.03	16.34	141.98
1	20	42	-0.68	-0.02	-0.63	-37.47	8.40	152.36
1	20	43	-0.66	0.05	-0.83	-53.59	6.21	159.67
1	20	44	-0.66	-0.02	-1.16	-57.97	9.21	143.92
1	20	45	-0.62	-0.16	-1.11	-42.53	16.09	113.67
1	20	46	-0.56	-0.17	-0.80	-31.40	11.90	101.23
1	20	47	-0.49	-0.13	-0.65	-13.22	-9.91	117.11
1	20	48	-0.44	-0.07	-0.88	-4.09	-13.04	124.67
1	20	49	-0.46	-0.09	-1.15	-12.28	-5.29	104.67
1	21	0	-0.01	-0.00	-1.00	-0.22	0.15	-0.39
1	21	1	-0.01	0.00	-1.00	-0.15	0.28	-0.21
1	21	2	-0.02	-0.02	-1.00	-0.28	-4.04	-0.39
1	21	3	-0.02	-0.02	-1.08	-1.47	-15.22	-10.02
1	21	4	-0.06	-0.01	-1.33	23.72	-11.54	-23.39
1	21	5	-0.06	0.02	-1.49	18.91	-6.35	-53.46
1	21	6	-0.07	0.00	-1.56	1.72	3.09	-92.39
1	21	7	-0.01	-0.13	-1.54	28.72	15.71	-120.14
1	21	8	-0.05	-0.11	-1.58	62.03	33.78	-142.71
1	21	9	-0.12	-0.06	-1.69	67.60	37.78	-189.21
1	21	10	-0.08	-0.03	-1.60	68.72	29.21	-232.71
1	21	11	-0.13	0.01	-1.41	73.16	15.40	-254.83
1	21	12	-0.19	0.01	-1.23	74.22	-1.35	-252.21
1	21	13	-0.31	0.03	-1.10	54.72	0.21	-246.02
1	21	14	-0.33	-0.05	-0.89	30.78	4.84	-250.64
1	21	15	-0.41	-0.07	-0.86	33.35	4.84	-245.33
1	21	16	-0.42	-0.12	-0.55	37.10	-12.79	-236.27
1	21	17	-0.53	-0.06	-0.49	57.10	-11.54	-198.89
1	21	18	-0.56	-0.09	-0.48	53.60	-21.97	-196.08
1	21	19	-0.57	-0.16	-0.33	44.53	-15.47	-180.08
1	21	20	-0.62	-0.16	-0.20	38.72	-8.91	-163.27
1	21	21	-0.64	-0.18	-0.12	27.03	-5.54	-138.58
1	21	22	-0.65	-0.23	-0.02	22.97	-5.91	-116.14
1	21	23	-0.67	-0.22	0.16	23.47	-8.16	-87.64
1	21	24	-0.72	-0.24	0.21	17.03	-10.79	-65.71
1	21	25	-0.73	-0.29	0.24	7.35	-9.91	-49.58
1	21	26	-0.75	-0.29	0.16	5.60	0.53	-28.33
1	21	27	-0.80	-0.25	0.18	9.41	-1.47	-14.21
1	21	28	-0.84	-0.21	0.22	4.78	-6.16	5.61
1	21	29	-0.84	-0.23	0.12	-2.72	-8.54	20.92
1	21	30	-0.83	-0.26	0.08	-7.22	-5.60	22.61
1	21	31	-0.82	-0.29	0.12	-6.59	-1.97	27.11
1	21	32	-0.82	-0.32	0.07	-17.34	0.96	35.86
1	21	33	-0.82	-0.40	-0.03	-15.97	-1.47	43.61
1	21	34	-0.85	-0.34	-0.15	-20.09	2.71	50.48
1	21	35	-0.88	-0.29	-0.23	-40.28	9.40	43.92
1	21	36	-0.85	-0.24	-0.18	-54.78	13.28	41.29
1	21	37	-0.82	-0.24	-0.16	-59.90	12.96	47.61
1	21	38	-0.75	-0.28	-0.08	-43.90	8.53	59.98
1	21	39	-0.73	-0.25	-0.02	-37.65	9.53	87.11
1	21	40	-0.72	-0.17	-0.02	-59.22	8.15	119.73
1	21	41	-0.65	-0.07	-0.09	-83.03	2.46	151.54
1	21	42	-0.61	-0.02	-0.37	-115.65	3.03	167.73
1	21	43	-0.56	-0.04	-0.58	-135.47	9.84	167.48
1	21	44	-0.56	-0.06	-0.81	-107.65	33.28	178.23
1	21	45	-0.60	-0.05	-0.87	-65.97	29.84	182.79
1	21	46	-0.62	0.03	-0.93	-57.59	11.53	181.79
1	21	47	-0.52	0.02	-0.88	-73.47	-0.54	170.04
1	21	48	-0.46	0.05	-1.05	-50.28	0.21	173.48
1	21	49	-0.51	0.05	-1.28	-17.84	20.15	116.54
1	22	0	-0.08	0.12	-1.36	10.47	-19.66	-34.39
1	22	1	-0.07	0.09	-1.55	16.03	-14.79	-57.14
1	22	2	-0.07	0.05	-1.48	-2.47	2.09	-102.71
1	22	3	-0.02	-0.05	-1.36	15.97	14.34	-115.83
1	22	4	-0.09	-0.08	-1.40	56.22	24.03	-128.77
1	22	5	-0.11	-0.06	-1.48	64.85	29.71	-156.27
1	22	6	-0.14	-0.04	-1.50	64.03	23.15	-183.33
1	22	7	-0.19	-0.01	-1.42	66.16	12.78	-208.89
1	22	8	-0.21	0.02	-1.23	61.85	7.15	-212.39
1	22	9	-0.26	-0.02	-1.02	46.78	8.09	-204.33
1	22	10	-0.35	-0.06	-1.03	58.60	8.53	-184.77
1	22	11	-0.38	-0.04	-0.97	54.16	6.15	-196.83
1	22	12	-0.37	-0.12	-0.78	46.85	10.96	-205.96
1	22	13	-0.44	-0.16	-0.55	57.72	17.09	-193.89
1	22	14	-0.54	-0.11	-0.51	58.22	12.59	-178.27
1	22	15	-0.57	-0.12	-0.43	50.16	6.21	-172.21
1	22	16	-0.63	-0.13	-0.41	29.66	-2.97	-168.27
1	22	17	-0.64	-0.15	-0.24	7.03	-10.29	-159.71
1	22	18	-0.66	-0.22	-0.22	10.53	-8.54	-132.96
1	22	19	-0.71	-0.21	-0.21	26.91	-7.72	-112.64
1	22	20	-0.74	-0.22	-0.11	38.78	-14.79	-96.71
1	22	21	-0.81	-0.14	-0.06	26.78	-25.47	-84.39
1	22	22	-0.82	-0.19	0.01	-7.15	-23.79	-82.14
1	22	23	-0.77	-0.33	0.06	-13.22	-14.79	-73.77
1	22	24	-0.80	-0.29	0.07	-8.40	-6.22	-53.14
1	22	25	-0.81	-0.26	0.15	-6.15	-7.16	-34.77
1	22	26	-0.81	-0.27	0.21	3.91	-9.79	-4.96
1	22	27	-0.80	-0.26	0.20	2.10	-12.22	24.61
1	22	28	-0.80	-0.33	0.05	-9.84	-5.47	38.86
1	22	29	-0.79	-0.37	0.04	-12.59	-1.29	35.92
1	22	30	-0.79	-0.34	0.03	-10.34	1.53	38.73
1	22	31	-0.82	-0.31	-0.08	-21.97	9.59	43.04
1	22	32	-0.82	-0.30	-0.14	-28.22	15.53	49.61
1	22	33	-0.81	-0.29	-0.09	-31.03	18.46	56.23
1	22	34	-0.76	-0.28	0.08	-32.22	13.84	76.11
1	22	35	-0.70	-0.23	0.02	-37.97	9.15	112.04
1	22	36	-0.71	-0.19	-0.30	-55.34	10.21	125.86
1	22	37	-0.65	-0.17	-0.26	-65.09	21.34	123.61
1	22	38	-0.63	-0.12	-0.22	-66.53	26.96	138.29
1	22	39	-0.58	-0.05	-0.44	-62.03	21.71	163.54
1	22	40	-0.62	-0.08	-0.74	-51.84	21.53	159.73
1	22	41	-0.53	-0.09	-0.47	-37.65	25.46	158.29
1	22	42	-0.50	0.04	-0.53	-32.72	19.71	191.86
1	22	43	-0.52	0.12	-1.00	-40.90	18.84	198.36
1	22	44	-0.55	0.12	-1.24	-42.84	17.03	186.23
1	22	45	-0.48	0.02	-1.22	-41.84	18.40	156.36
1	22	46	-0.49	-0.03	-1.26	-21.78	18.03	115.79
1	22	47	-0.40	-0.01	-1.10	-8.53	-0.91	112.48
1	22	48	-0.37	0.03	-1.20	0.28	-0.66	111.29
1	22	49	-0.37	0.06	-1.30	2.85	-2.35	120.23
1	23	0	-0.08	0.00	-1.55	3.60	20.15	-145.89
1	23	1	-0.09	-0.01	-1.52	55.10	17.34	-176.33
1	23	2	-0.15	0.10	-1.60	81.72	0.65	-197.77
1	23	3	-0.16	0.15	-1.55	76.16	-19.16	-232.64
1	23	4	-0.13	0.04	-1.27	33.35	-0.47	-241.96
1	23	5	-0.33	0.12	-1.34	7.78	4.15	-240.52
1	23	6	-0.30	0.11	-1.03	0.16	-10.29	-240.21
1	23	7	-0.37	0.08	-1.03	27.97	-25.97	-232.64
1	23	8	-0.42	-0.01	-1.10	61.35	-40.22	-244.21
1	23	9	-0.36	-0.02	-0.57	75.53	-26.22	-236.46
1	23	10	-0.49	0.00	-0.20	67.66	-25.72	-203.21
1	23	11	-0.49	-0.19	-0.24	59.47	-38.16	-173.89
1	23	12	-0.53	-0.23	-0.27	47.35	-24.10	-163.52
1	23	13	-0.52	-0.23	-0.08	26.41	-23.54	-157.89
1	23	14	-0.56	-0.20	0.05	27.66	-17.66	-128.14
1	23	15	-0.64	-0.22	0.08	27.91	-10.16	-93.02
1	23	16	-0.72	-0.27	0.01	33.97	-3.91	-71.02
1	23	17	-0.79	-0.22	0.08	25.47	-3.22	-59.27
1	23	18	-0.82	-0.24	0.10	20.53	-10.16	-54.21
1	23	19	-0.83	-0.22	0.16	24.72	-14.91	-38.52
1	23	20	-0.83	-0.23	0.20	20.53	-16.41	-20.33
1	23	21	-0.79	-0.27	0.33	18.60	-18.47	3.98
1	23	22	-0.76	-0.28	0.30	19.35	-17.60	40.92
1	23	23	-0.74	-0.34	0.12	13.10	-16.54	57.17
1	23	24	-0.74	-0.36	0.05	6.60	-8.16	61.11
1	23	25	-0.81	-0.34	-0.11	-19.53	9.46	57.86
1	23	26	-0.85	-0.26	-0.14	-53.78	24.21	46.04
1	23	27	-0.85	-0.25	-0.15	-62.65	21.90	53.36
1	23	28	-0.79	-0.27	-0.15	-51.65	14.78	67.29
1	23	29	-0.81	-0.25	-0.32	-36.28	11.46	86.36
1	23	30	-0.83	-0.20	-0.45	-39.65	14.03	86.23
1	23	31	-0.85	-0.11	-0.48	-45.84	17.09	89.11
1	23	32	-0.83	-0.10	-0.56	-43.97	10.53	92.11
1	23	33	-0.80	-0.18	-0.60	-26.97	2.53	90.67
1	23	34	-0.74	-0.21	-0.48	-3.53	-4.29	100.79
1	23	35	-0.75	-0.14	-0.57	-7.22	-2.35	121.29
1	23	36	-0.74	-0.09	-0.66	-27.28	-1.79	124.29
1	23	37	-0.69	-0.11	-0.77	-36.09	-0.04	124.11
1	23	38	-0.62	-0.20	-0.71	-32.59	9.34	114.73
1	23	39	-0.49	-0.28	-0.49	-10.72	21.53	123.79
1	23	40	-0.39	-0.23	-0.33	24.22	38.03	169.48
1	23	41	-0.47	-0.09	-0.80	39.22	27.59	201.11
1	23	42	-0.54	-0.12	-1.25	-6.34	15.71	161.11
1	23	43	-0.46	-0.13	-1.03	-50.78	34.28	112.61
1	23	44	-0.36	-0.12	-0.79	-25.03	53.59	122.04
1	23	45	-0.32	-0.04	-0.77	9.78	42.34	152.61
1	23	46	-0.38	0.08	-1.27	34.03	9.90	166.23
1	23	47	-0.38	-0.03	-1.46	3.22	5.65	119.42
1	23	48	-0.32	-0.07	-1.29	-28.78	23.34	83.23
1	23	49	-0.27	-0.04	-1.01	-50.09	29.53	74.11
1	24	0	-0.01	-0.08	-1.17	20.10	0.78	-63.71
1	24	1	-0.04	0.01	-1.27	37.66	4.34	-70.27
1	24	2	-0.07	0.01	-1.46	37.85	5.46	-88.58
1	24	3	-0.08	0.01	-1.55	28.41	8.46	-126.08
1	24	4	-0.11	0.02	-1.53	21.35	5.46	-153.33
1	24	5	-0.15	-0.05	-1.50	26.85	-2.72	-179.83
1	24	6	-0.14	-0.08	-1.38	30.91	6.03	-204.46
1	24	7	-0.19	-0.01	-1.21	40.41	2.03	-204.71
1	24	8	-0.28	0.02	-1.24	40.10	-7.04	-206.71
1	24	9	-0.28	0.05	-1.10	36.03	-9.66	-244.39
1	24	10	-0.30	-0.01	-0.76	35.91	-5.66	-231.46
1	24	11	-0.43	-0.08	-0.79	28.97	-3.66	-223.83
1	24	12	-0.43	-0.13	-0.41	21.41	-2.85	-201.46
1	24	13	-0.67	-0.08	-0.54	24.28	-11.85	-180.77
1	24	14	-0.53	-0.11	-0.36	19.78	-23.29	-179.46
1	24	15	-0.58	-0.09	-0.36	33.28	-16.79	-157.39
1	24	16	-0.65	-0.09	-0.29	40.53	-11.79	-143.14
1	24	17	-0.70	-0.09	-0.19	38.03	-15.10	-122.64
1	24	18	-0.73	-0.16	-0.11	22.16	-15.47	-112.96
1	24	19	-0.78	-0.16	-0.06	15.66	-18.35	-101.21
1	24	20	-0.79	-0.19	-0.04	8.16	-21.97	-94.89
1	24	21	-0.82	-0.17	0.08	-5.90	-19.97	-88.39
1	24	22	-0.83	-0.19	0.25	-18.22	-22.10	-69.96
1	24	23	-0.78	-0.32	0.35	-6.97	-20.97	-33.77
1	24	24	-0.79	-0.26	0.26	7.78	-20.47	11.23
1	24	25	-0.79	-0.29	0.07	-6.15	-19.35	20.61
1	24	26	-0.78	-0.36	0.09	-10.22	-4.91	20.79
1	24	27	-0.79	-0.35	0.11	-14.78	7.15	28.17
1	24	28	-0.82	-0.32	0.02	-17.03	10.34	37.48
1	24	29	-0.87	-0.28	-0.09	-20.72	12.21	49.61
1	24	30	-0.87	-0.28	-0.12	-29.84	12.84	60.29
1	24	31	-0.85	-0.23	-0.20	-41.84	17.84	72.36
1	24	32	-0.81	-0.22	-0.30	-52.53	19.84	70.23
1	24	33	-0.79	-0.20	-0.36	-51.59	24.03	66.04
1	24	34	-0.78	-0.17	-0.22	-34.22	20.96	72.29
1	24	35	-0.80	-0.07	-0.27	-37.22	21.53	98.04
1	24	36	-0.80	-0.08	-0.37	-57.22	20.40	106.79
1	24	37	-0.76	-0.06	-0.54	-64.72	21.78	114.92
1	24	38	-0.77	-0.07	-0.63	-65.90	23.65	101.29
1	24	39	-0.69	-0.04	-0.43	-46.47	20.59	115.29
1	24	40	-0.69	0.05	-0.53	-30.53	11.71	144.23
1	24	41	-0.67	0.13	-0.79	-42.22	-0.22	154.54
1	24	42	-0.73	0.08	-1.17	-49.40	0.59	126.92
1	24	43	-0.64	-0.08	-0.98	-37.47	13.34	80.79
1	24	44	-0.54	-0.06	-0.60	-10.40	23.59	94.54
1	24	45	-0.50	0.06	-0.57	9.72	17.09	140.61
1	24	46	-0.52	0.06	-0.93	-2.78	0.21	155.79
1	24	47	-0.54	0.01	-1.36	-12.65	0.09	126.42
1	24	48	-0.49	-0.05	-1.22	-25.40	18.53	76.29
1	24	49	-0.42	-0.04	-0.93	-13.53	41.46	65.17
1	25	0	0.01	0.00	-1.01	-0.09	-2.54	-1.46
1	25	1	0.00	-0.00	-1.00	-0.15	-2.72	1.67
1	25	2	0.00	-0.02	-1.01	-0.09	-6.22	7.42
1	25	3	0.00	-0.01	-1.05	-8.65	-5.22	15.11
1	25	4	0.02	0.01	-1.22	-39.97	6.59	23.61
1	25	5	-0.03	0.05	-1.65	-0.65	7.65	-39.77
1	25	6	0.02	0.00	-1.86	1.97	17.71	-97.96
1	25	7	0.03	-0.08	-1.93	20.03	32.53	-155.64
1	25	8	-0.00	-0.03	-1.86	63.97	28.15	-209.33
1	25	9	0.02	0.08	-1.67	86.41	6.90	-246.89
1	25	10	-0.01	0.08	-1.47	71.53	2.09	-255.58
1	25	11	-0.11	0.01	-1.47	36.10	6.90	-271.02
1	25	12	-0.05	0.08	-1.02	27.91	7.28	-264.89
1	25	13	-0.22	0.11	-0.77	31.60	-6.35	-257.64
1	25	14	-0.23	-0.15	-0.40	29.85	-3.54	-224.33
1	25	15	-0.39	-0.10	-0.70	61.97	1.53	-194.89
1	25	16	-0.39	-0.12	-0.48	42.10	2.09	-204.89
1	25	17	-0.45	-0.07	-0.25	34.78	0.03	-177.89
1	25	18	-0.50	-0.15	-0.23	29.28	-2.60	-159.83
1	25	19	-0.57	-0.12	-0.28	32.85	5.21	-137.71
1	25	20	-0.62	-0.13	-0.18	24.53	9.53	-125.02
1	25	21	-0.70	-0.14	-0.10	20.41	14.21	-97.71
1	25	22	-0.75	-0.12	-0.05	18.16	12.46	-78.27
1	25	23	-0.82	-0.12	-0.08	17.35	8.21	-63.77
1	25	24	-0.86	-0.10	-0.13	16.28	5.34	-61.58
1	25	25	-0.88	-0.11	-0.04	13.41	2.46	-54.02
1	25	26	-0.90	-0.11	0.01	15.78	-4.41	-31.83
1	25	27	-0.91	-0.10	-0.02	11.35	-8.72	-16.08
1	25	28	-0.91	-0.14	-0.09	8.47	-10.22	-5.77
1	25	29	-0.90	-0.16	-0.11	-0.72	-6.97	-1.64
1	25	30	-0.89	-0.17	-0.07	-14.09	-2.72	0.73
1	25	31	-0.88	-0.18	-0.03	-14.84	-4.22	6.92
1	25	32	-0.88	-0.23	-0.10	-7.72	-7.41	12.11
1	25	33	-0.86	-0.27	-0.07	-6.59	-3.85	18.23
1	25	34	-0.87	-0.23	-0.12	-7.34	-0.41	28.67
1	25	35	-0.87	-0.22	-0.14	-14.28	2.53	34.36
1	25	36	-0.86	-0.18	-0.13	-23.84	6.65	42.17
1	25	37	-0.83	-0.19	-0.10	-24.59	-0.29	55.11
1	25	38	-0.79	-0.23	-0.08	-20.09	-7.29	71.98
1	25	39	-0.75	-0.23	-0.01	-16.34	-12.47	95.11
1	25	40	-0.72	-0.16	-0.18	-34.28	-8.04	116.23
1	25	41	-0.70	-0.12	-0.41	-52.47	6.90	117.17
1	25	42	-0.67	-0.09	-0.35	-40.78	19.40	126.29
1	25	43	-0.67	0.02	-0.30	-23.22	13.59	152.79
1	25	44	-0.66	-0.01	-0.52	-31.84	-16.60	161.98
1	25	45	-0.55	-0.16	-0.67	-29.97	-22.66	157.23
1	25	46	-0.54	-0.10	-0.77	-28.03	-7.85	155.67
1	25	47	-0.54	0.04	-0.74	-45.15	-3.16	160.23
1	25	48	-0.52	0.06	-0.95	-43.47	-17.29	168.36
1	25	49	-0.46	-0.07	-1.13	-19.78	-25.10	146.42
1	26	0	0.00	-0.00	-1.00	0.03	-0.60	0.04
1	26	1	0.00	-0.00	-1.00	-0.28	-1.60	0.42
1	26	2	0.00	-0.00	-1.00	-1.40	-0.79	2.92
1	26	3	-0.01	0.00	-1.02	-5.09	-3.47	2.29
1	26	4	-0.05	0.04	-1.20	-22.09	-9.10	-5.89
1	26	5	-0.03	0.09	-1.39	-13.59	-1.85	-35.21
1	26	6	-0.06	0.11	-1.52	-29.53	8.46	-77.52
1	26	7	-0.01	-0.06	-1.58	-19.84	15.65	-108.83
1	26	8	-0.04	-0.11	-1.58	34.16	22.03	-133.52
1	26	9	-0.13	-0.05	-1.61	92.53	13.53	-179.77
1	26	10	-0.05	0.03	-1.37	91.10	5.46	-211.77
1	26	11	-0.08	0.05	-1.18	62.97	13.09	-206.58
1	26	12	-0.23	0.03	-1.33	38.35	3.34	-209.52
1	26	13	-0.26	0.06	-1.23	22.78	-10.60	-213.64
1	26	14	-0.31	0.07	-1.14	19.72	-13.35	-220.71
1	26	15	-0.32	-0.09	-0.97	38.66	-10.97	-222.71
1	26	16	-0.41	-0.07	-0.76	62.22	-3.85	-201.77
1	26	17	-0.48	-0.04	-0.78	42.28	3.53	-195.77
1	26	18	-0.51	-0.09	-0.65	27.28	0.90	-193.52
1	26	19	-0.58	-0.11	-0.76	29.60	-10.47	-205.33
1	26	20	-0.51	-0.13	-0.36	31.60	-17.04	-213.64
1	26	21	-0.55	-0.18	-0.11	56.60	-10.85	-172.64
1	26	22	-0.66	-0.09	-0.18	54.66	-8.47	-142.33
1	26	23	-0.68	-0.18	-0.11	17.16	-6.72	-135.89
1	26	24	-0.68	-0.24	0.06	16.85	-9.10	-118.96
1	26	25	-0.72	-0.20	0.11	17.41	-11.10	-98.02
1	26	26	-0.73	-0.23	0.25	10.85	-6.79	-79.21
1	26	27	-0.77	-0.21	0.39	5.47	-3.72	-39.33
1	26	28	-0.80	-0.16	0.21	-14.09	-5.79	-8.71
1	26	29	-0.80	-0.22	0.01	-11.28	0.15	-1.02
1	26	30	-0.85	-0.18	0.12	-4.40	7.09	-1.08
1	26	31	-0.85	-0.16	0.19	-3.78	2.90	12.29
1	26	32	-0.87	-0.19	0.13	0.41	-3.04	29.79
1	26	33	-0.87	-0.26	0.00	-8.59	-3.54	38.17
1	26	34	-0.88	-0.31	-0.11	-17.84	4.59	37.36
1	26	35	-0.90	-0.26	-0.12	-23.72	10.78	36.98
1	26	36	-0.88	-0.24	-0.09	-28.40	12.09	45.73
1	26	37	-0.85	-0.24	-0.11	-26.09	8.40	57.67
1	26	38	-0.80	-0.25	-0.06	-20.59	2.46	76.98
1	26	39	-0.79	-0.20	-0.17	-33.40	0.78	92.04
1	26	40	-0.79	-0.18	-0.34	-54.53	6.28	82.17
1	26	41	-0.75	-0.14	-0.29	-56.78	21.28	77.04
1	26	42	-0.77	-0.11	-0.23	-41.09	15.46	93.79
1	26	43	-0.68	-0.17	-0.08	-24.59	-5.47	124.86
1	26	44	-0.62	-0.07	-0.35	-16.65	-20.47	171.79
1	26	45	-0.66	-0.03	-0.80	-38.90	-12.60	168.73
1	26	46	-0.70	-0.06	-0.89	-67.03	11.59	137.42
1	26	47	-0.64	-0.02	-0.66	-55.09	16.71	134.61
1	26	48	-0.61	0.01	-0.68	-8.65	-10.60	163.23
1	26	49	-0.55	-0.00	-0.95	13.72	-25.16	175.86
1	27	0	-0.00	-0.01	-1.00	-0.22	-1.79	0.11
1	27	1	0.01	0.00	-1.00	-0.03	-4.79	2.04
1	27	2	-0.02	0.01	-1.18	9.53	-6.54	4.11
1	27	3	-0.07	0.01	-1.56	18.85	2.28	-34.08
1	27	4	-0.01	-0.03	-1.53	-5.78	9.59	-85.46
1	27	5	0.02	-0.13	-1.45	29.91	17.09	-105.14
1	27	6	-0.06	-0.07	-1.55	72.91	25.15	-126.77
1	27	7	-0.09	-0.14	-1.59	85.22	24.34	-168.21
1	27	8	-0.10	-0.16	-1.68	71.28	28.78	-211.21
1	27	9	-0.06	0.04	-1.51	55.53	24.71	-255.21
1	27	10	-0.18	0.07	-1.47	43.53	16.53	-248.89
1	27	11	-0.24	-0.09	-1.43	41.91	5.59	-267.83
1	27	12	-0.21	-0.12	-1.04	49.60	20.03	-269.52
1	27	13	-0.31	-0.08	-0.78	58.85	14.84	-243.83
1	27	14	-0.42	-0.08	-0.74	71.03	8.03	-232.96
1	27	15	-0.42	-0.15	-0.37	58.66	4.21	-212.83
1	27	16	-0.50	-0.16	-0.44	55.78	-0.85	-186.64
1	27	17	-0.54	-0.10	-0.39	54.35	-4.72	-181.27
1	27	18	-0.54	-0.09	-0.11	43.66	-3.91	-169.64
1	27	19	-0.54	-0.14	0.09	49.47	-6.72	-130.39
1	27	20	-0.62	-0.13	0.02	53.60	-5.35	-94.14
